epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
73,96.5902377268,0.0848733695516,99.2570987338,99.7378618646,88.0382293763,90.4810126582,0.604695212569,94.1392079332,88.4693877551,76.7256637168
74,96.3961175974,0.0898640868331,99.172567626,99.5082904517,87.5452716298,90.6835443038,0.482693413451,94.4552658005,89.9371069182,75.9292035398
75,96.4889576593,0.0790594517024,99.2060656263,99.544003648,87.847082495,90.7341772152,0.543229652356,94.4797511454,89.1393442623,76.9911504425
76,96.4833309889,0.0806453859967,99.2269065477,99.6231155779,87.7565392354,90.6075949367,0.586983182159,94.3429360447,89.1640866873,76.4601769912
77,96.2863975243,0.0902121122921,99.1637465881,99.4606380537,87.1931589537,90.0,0.488301072151,94.0061036842,88.643533123,74.6017699115
78,96.6239977493,0.0836746148468,99.2577645133,99.8176014592,88.0885311871,90.8607594937,0.588420865506,94.3634987134,89.5983522142,76.9911504425
79,96.1935574624,0.0821814524707,99.1361016126,99.515626802,86.8108651911,90.4050632911,0.481817891688,94.3983556141,89.651531151,75.1327433628
80,96.5677310452,0.0964596172294,99.2499208294,99.7603286921,87.9376257545,90.8101265823,0.545086034582,94.4946886964,89.8234683281,76.5486725664
81,96.5508510339,0.0806894039316,99.2424349848,99.8170592271,87.8269617706,90.7594936709,0.522416814249,94.3484670181,89.4736842105,76.7256637168
82,96.3117175411,0.0859241167483,99.1578948402,99.4271967007,87.3138832998,89.8987341772,0.498284635574,93.8577402247,88.1126173097,74.7787610619
83,96.5705443804,0.0814533252078,99.2472233322,99.9198626216,87.8068410463,90.8101265823,0.590906281773,94.3696416243,90.6680805938,75.6637168142
84,95.9122239415,0.0783700456703,98.9803493879,99.0407951,86.2173038229,90.5063291139,0.424188882912,94.7718493065,90.5477980666,74.6017699115
